ID,Date,IUCR,CrimeType,Location Description,Arrest,Domestic,Ward,Community Area,FBI Code,Year,Updated On,Latitude,Longitude,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats,OnlyDate,Time,time_hour,hourofday,sin_time,cos_time,XAxis,YAxis
11858920,10/12/2019 05:30:00 PM,1320,CRIMINAL DAMAGE,STREET,0,0,7.0,51.0,14,2019,10/19/2019 04:04:21 PM,41.720730761999995,-87.57894567299999,21202.0,48.0,252.0,37.0,25.0,19.0,249.0,2019-10-12,05:30:00 PM,17:30:00,17,-0.9976687691905392,-0.06824241336467046,1190197.0,1841728.0
11859355,10/12/2019 05:30:00 PM,5002,OTHER OFFENSE,VEHICLE NON-COMMERCIAL,0,0,37.0,23.0,26,2019,10/19/2019 04:04:21 PM,41.901714249,-87.723832986,4299.0,24.0,456.0,45.0,5.0,16.0,66.0,2019-10-12,05:30:00 PM,17:30:00,17,-0.9976687691905392,-0.06824241336467046,1150175.0,1907364.0
11859266,10/12/2019 05:30:00 PM,890,THEFT,ATHLETIC CLUB,0,0,34.0,53.0,06,2019,10/19/2019 04:04:21 PM,41.677661758,-87.65287225799999,22212.0,50.0,642.0,22.0,13.0,10.0,220.0,2019-10-12,05:30:00 PM,17:30:00,17,-0.9976687691905392,-0.06824241336467046,1170139.0,1825866.0
11859757,10/12/2019 05:30:00 PM,870,THEFT,CTA TRAIN,0,0,41.0,76.0,06,2019,10/19/2019 04:04:21 PM,41.978108446,-87.90412275799999,16197.0,75.0,668.0,29.0,38.0,12.0,40.0,2019-10-12,05:30:00 PM,17:30:00,17,-0.9976687691905392,-0.06824241336467046,1100955.0,1934905.0
11859608,10/12/2019 05:30:00 PM,810,THEFT,RESTAURANT,0,0,27.0,24.0,06,2019,10/19/2019 04:04:21 PM,41.889440391,-87.64488169399998,4446.0,25.0,109.0,46.0,55.0,15.0,76.0,2019-10-12,05:30:00 PM,17:30:00,17,-0.9976687691905392,-0.06824241336467046,1171704.0,1903054.0
11858922,10/12/2019 05:30:00 PM,1121,DECEPTIVE PRACTICE,PARKING LOT/GARAGE(NON.RESID.),0,0,20.0,42.0,10,2019,10/19/2019 04:04:21 PM,41.777967289,-87.61556835299999,22260.0,9.0,332.0,4.0,60.0,18.0,277.0,2019-10-12,05:30:00 PM,17:30:00,17,-0.9976687691905392,-0.06824241336467046,1180025.0,1862499.0
11858759,10/12/2019 05:30:00 PM,890,THEFT,COMMERCIAL / BUSINESS OFFICE,0,0,27.0,24.0,06,2019,10/19/2019 04:04:21 PM,41.894187823,-87.652227924,22620.0,25.0,522.0,46.0,49.0,15.0,76.0,2019-10-12,05:30:00 PM,17:30:00,17,-0.9976687691905392,-0.06824241336467046,1169690.0,1904768.0
11861541,10/12/2019 05:30:00 PM,560,ASSAULT,OTHER,0,0,46.0,3.0,08A,2019,10/19/2019 04:04:21 PM,41.964863437,-87.652387549,22616.0,31.0,20.0,39.0,15.0,5.0,4.0,2019-10-12,05:30:00 PM,17:30:00,17,-0.9976687691905392,-0.06824241336467046,1169442.0,1930522.0
11858726,10/12/2019 05:26:00 PM,890,THEFT,RESTAURANT,0,0,42.0,28.0,06,2019,10/19/2019 04:04:21 PM,41.88495447,-87.64274847,4452.0,29.0,784.0,36.0,45.0,22.0,91.0,2019-10-12,05:26:00 PM,17:26:00,17,-0.9976687691905392,-0.06824241336467046,1172298.0,1901424.0
11859484,10/12/2019 05:20:00 PM,1305,CRIMINAL DAMAGE,RESIDENCE PORCH/HALLWAY,0,0,12.0,30.0,14,2019,10/19/2019 04:04:21 PM,41.847843925999996,-87.69838126299999,21569.0,32.0,203.0,1.0,57.0,21.0,160.0,2019-10-12,05:20:00 PM,17:20:00,17,-0.9976687691905392,-0.06824241336467046,1157249.0,1887784.0
11858766,10/12/2019 05:20:00 PM,1320,CRIMINAL DAMAGE,PARKING LOT/GARAGE(NON.RESID.),0,0,31.0,20.0,14,2019,10/19/2019 04:04:21 PM,41.931582515,-87.742747165,22615.0,19.0,305.0,17.0,2.0,6.0,176.0,2019-10-12,05:20:00 PM,17:20:00,17,-0.9976687691905392,-0.06824241336467046,1144951.0,1918212.0
11858770,10/12/2019 05:15:00 PM,486,BATTERY,STREET,1,1,15.0,61.0,08B,2019,10/19/2019 04:04:21 PM,41.807613584,-87.672233728,14924.0,59.0,709.0,3.0,37.0,23.0,119.0,2019-10-12,05:15:00 PM,17:15:00,17,-0.9976687691905392,-0.06824241336467046,1164486.0,1873178.0
11858723,10/12/2019 05:14:00 PM,1320,CRIMINAL DAMAGE,STREET,0,0,34.0,73.0,14,2019,10/19/2019 04:04:21 PM,41.709523102,-87.655598096,22212.0,72.0,594.0,22.0,13.0,9.0,252.0,2019-10-12,05:14:00 PM,17:14:00,17,-0.9976687691905392,-0.06824241336467046,1169303.0,1837470.0
11858775,10/12/2019 05:13:00 PM,860,THEFT,GROCERY FOOD STORE,1,0,16.0,68.0,06,2019,10/19/2019 04:04:21 PM,41.779727631,-87.646294774,21559.0,66.0,22.0,2.0,11.0,17.0,261.0,2019-10-12,05:13:00 PM,17:13:00,17,-0.9976687691905392,-0.06824241336467046,1171639.0,1863072.0
11858809,10/12/2019 05:13:00 PM,41,BATTERY,PARKING LOT/GARAGE(NON.RESID.),0,0,37.0,25.0,04B,2019,10/19/2019 04:04:21 PM,41.902259195,-87.75491182399998,4299.0,26.0,600.0,45.0,5.0,25.0,69.0,2019-10-12,05:13:00 PM,17:13:00,17,-0.9976687691905392,-0.06824241336467046,1141713.0,1907504.0
11858777,10/12/2019 05:12:00 PM,560,ASSAULT,SIDEWALK,1,0,22.0,30.0,08A,2019,10/19/2019 04:04:21 PM,41.851642726,-87.71664830600002,21569.0,32.0,754.0,28.0,57.0,21.0,161.0,2019-10-12,05:12:00 PM,17:12:00,17,-0.9976687691905392,-0.06824241336467046,1152262.0,1889132.0
11858784,10/12/2019 05:05:00 PM,1310,CRIMINAL DAMAGE,GAS STATION,0,0,21.0,71.0,14,2019,10/19/2019 04:04:21 PM,41.736711088,-87.663087144,21554.0,70.0,531.0,13.0,59.0,20.0,237.0,2019-10-12,05:05:00 PM,17:05:00,17,-0.9976687691905392,-0.06824241336467046,1167181.0,1847361.0
11860342,10/12/2019 05:00:00 PM,890,THEFT,"SCHOOL, PRIVATE, BUILDING",0,0,42.0,32.0,06,2019,10/19/2019 04:04:21 PM,41.878928363,-87.62610566200001,14912.0,38.0,367.0,36.0,29.0,22.0,126.0,2019-10-12,05:00:00 PM,17:00:00,17,-0.9976687691905392,-0.06824241336467046,1176848.0,1899265.0
11858735,10/12/2019 05:00:00 PM,1320,CRIMINAL DAMAGE,STREET,0,0,27.0,27.0,14,2019,10/19/2019 04:04:21 PM,41.877252943,-87.696188173,21184.0,28.0,51.0,46.0,28.0,16.0,123.0,2019-10-12,05:00:00 PM,17:00:00,17,-0.9976687691905392,-0.06824241336467046,1157767.0,1898505.0
11858793,10/12/2019 05:00:00 PM,810,THEFT,STREET,0,0,50.0,2.0,06,2019,10/19/2019 04:04:21 PM,41.9995156,-87.69165522200001,22528.0,20.0,41.0,27.0,12.0,11.0,46.0,2019-10-12,05:00:00 PM,17:00:00,17,-0.9976687691905392,-0.06824241336467046,1158668.0,1943067.0
11859086,10/12/2019 05:00:00 PM,810,THEFT,STREET,0,0,42.0,8.0,06,2019,10/19/2019 04:04:21 PM,41.893301278,-87.626321754,21182.0,37.0,626.0,36.0,6.0,14.0,74.0,2019-10-12,05:00:00 PM,17:00:00,17,-0.9976687691905392,-0.06824241336467046,1176746.0,1904502.0
11860132,10/12/2019 05:00:00 PM,820,THEFT,STREET,0,0,26.0,23.0,06,2019,10/19/2019 04:04:21 PM,41.900787916999995,-87.706724313,21560.0,24.0,150.0,49.0,5.0,16.0,65.0,2019-10-12,05:00:00 PM,17:00:00,17,-0.9976687691905392,-0.06824241336467046,1154835.0,1907060.0
11863088,10/12/2019 05:00:00 PM,1152,DECEPTIVE PRACTICE,ATM (AUTOMATIC TELLER MACHINE),0,0,27.0,28.0,11,2019,10/19/2019 04:04:21 PM,41.878672791999996,-87.680740609,21184.0,29.0,89.0,46.0,28.0,15.0,75.0,2019-10-12,05:00:00 PM,17:00:00,17,-0.9976687691905392,-0.06824241336467046,1161970.0,1899054.0
11858711,10/12/2019 04:57:00 PM,2021,NARCOTICS,GAS STATION,1,0,3.0,40.0,18,2019,10/19/2019 04:04:21 PM,41.8020092,-87.622063199,21192.0,7.0,218.0,9.0,10.0,24.0,125.0,2019-10-12,04:57:00 PM,16:57:00,16,-0.9422609221188204,-0.3348796121709864,1178181.0,1871245.0
11858875,10/12/2019 04:55:00 PM,470,PUBLIC PEACE VIOLATION,STREET,1,0,49.0,1.0,24,2019,10/19/2019 04:04:21 PM,42.001786518,-87.660753883,21853.0,10.0,267.0,5.0,9.0,11.0,41.0,2019-10-12,04:55:00 PM,16:55:00,16,-0.9422609221188204,-0.3348796121709864,1167061.0,1943959.0
11858954,10/12/2019 04:54:00 PM,890,THEFT,HOTEL/MOTEL,0,0,42.0,8.0,06,2019,10/19/2019 04:04:21 PM,41.891199446,-87.624137626,21182.0,37.0,159.0,36.0,6.0,14.0,74.0,2019-10-12,04:54:00 PM,16:54:00,16,-0.9422609221188204,-0.3348796121709864,1177347.0,1903741.0
11858788,10/12/2019 04:54:00 PM,610,BURGLARY,APARTMENT,0,0,20.0,69.0,05,2019,10/19/2019 04:04:21 PM,41.774235775,-87.622747741,22260.0,67.0,122.0,4.0,60.0,18.0,211.0,2019-10-12,04:54:00 PM,16:54:00,16,-0.9422609221188204,-0.3348796121709864,1178078.0,1861123.0
11859009,10/12/2019 04:50:00 PM,143,WEAPONS VIOLATION,STREET,1,0,21.0,71.0,15,2019,10/19/2019 04:04:21 PM,41.743315287,-87.64659147799999,21554.0,70.0,530.0,13.0,59.0,20.0,233.0,2019-10-12,04:50:00 PM,16:50:00,16,-0.9422609221188204,-0.3348796121709864,1171664.0,1849803.0
11858751,10/12/2019 04:49:00 PM,1310,CRIMINAL DAMAGE,RESIDENCE,0,0,18.0,70.0,14,2019,10/19/2019 04:04:21 PM,41.749184682,-87.697492791,4300.0,69.0,243.0,30.0,8.0,13.0,226.0,2019-10-12,04:49:00 PM,16:49:00,16,-0.9422609221188204,-0.3348796121709864,1157757.0,1851835.0
11858911,10/12/2019 04:43:00 PM,860,THEFT,DEPARTMENT STORE,0,0,14.0,57.0,06,2019,10/19/2019 04:04:21 PM,41.817822779000004,-87.72392842,22248.0,54.0,563.0,8.0,56.0,13.0,103.0,2019-10-12,04:43:00 PM,16:43:00,16,-0.9422609221188204,-0.3348796121709864,1150366.0,1876794.0
11858782,10/12/2019 04:39:00 PM,560,ASSAULT,APARTMENT,0,0,40.0,1.0,08A,2019,10/19/2019 04:04:21 PM,42.000470853,-87.67045455600002,21853.0,10.0,242.0,24.0,9.0,11.0,41.0,2019-10-12,04:39:00 PM,16:39:00,16,-0.9422609221188204,-0.3348796121709864,1164428.0,1943459.0
11858855,10/12/2019 04:39:00 PM,1261,DECEPTIVE PRACTICE,APARTMENT,0,1,40.0,1.0,17,2019,10/19/2019 04:04:21 PM,42.000470853,-87.67045455600002,21853.0,10.0,242.0,24.0,9.0,11.0,41.0,2019-10-12,04:39:00 PM,16:39:00,16,-0.9422609221188204,-0.3348796121709864,1164428.0,1943459.0
11858741,10/12/2019 04:30:00 PM,890,THEFT,RESTAURANT,0,0,42.0,8.0,06,2019,10/19/2019 04:04:21 PM,41.893303118,-87.62617482,21182.0,37.0,626.0,36.0,6.0,14.0,74.0,2019-10-12,04:30:00 PM,16:30:00,16,-0.9422609221188204,-0.3348796121709864,1176786.0,1904503.0
11859585,10/12/2019 04:30:00 PM,1305,CRIMINAL DAMAGE,RESIDENCE-GARAGE,0,0,45.0,10.0,14,2019,10/19/2019 04:04:21 PM,41.985598136,-87.78161548899998,22532.0,36.0,656.0,50.0,18.0,12.0,43.0,2019-10-12,04:30:00 PM,16:30:00,16,-0.9422609221188204,-0.3348796121709864,1134248.0,1937825.0
11858739,10/12/2019 04:30:00 PM,1150,DECEPTIVE PRACTICE,RESTAURANT,0,0,42.0,8.0,11,2019,10/19/2019 04:04:21 PM,41.893303118,-87.62617482,21182.0,37.0,626.0,36.0,6.0,14.0,74.0,2019-10-12,04:30:00 PM,16:30:00,16,-0.9422609221188204,-0.3348796121709864,1176786.0,1904503.0
11860229,10/12/2019 04:30:00 PM,610,BURGLARY,CONSTRUCTION SITE,0,0,48.0,77.0,05,2019,10/19/2019 04:04:21 PM,41.996984258000005,-87.658427946,4451.0,76.0,212.0,16.0,14.0,11.0,50.0,2019-10-12,04:30:00 PM,16:30:00,16,-0.9422609221188204,-0.3348796121709864,1167707.0,1942214.0
11858853,10/12/2019 04:30:00 PM,486,BATTERY,APARTMENT,1,1,6.0,69.0,08B,2019,10/19/2019 04:04:21 PM,41.760307076,-87.611081006,21546.0,67.0,515.0,32.0,61.0,18.0,223.0,2019-10-12,04:30:00 PM,16:30:00,16,-0.9422609221188204,-0.3348796121709864,1181303.0,1856074.0
11859134,10/12/2019 04:30:00 PM,910,MOTOR VEHICLE THEFT,STREET,0,0,8.0,44.0,07,2019,10/19/2019 04:04:21 PM,41.744012221999995,-87.60166680200001,21546.0,40.0,141.0,35.0,61.0,20.0,235.0,2019-10-12,04:30:00 PM,16:30:00,16,-0.9422609221188204,-0.3348796121709864,1183922.0,1850158.0
11858812,10/12/2019 04:30:00 PM,497,BATTERY,APARTMENT,0,1,24.0,30.0,04B,2019,10/19/2019 04:04:21 PM,41.852831636,-87.71015839399998,21569.0,32.0,201.0,14.0,57.0,21.0,130.0,2019-10-12,04:30:00 PM,16:30:00,16,-0.9422609221188204,-0.3348796121709864,1154027.0,1889578.0
11859020,10/12/2019 04:30:00 PM,486,BATTERY,STREET,0,0,27.0,28.0,08B,2019,10/19/2019 04:04:21 PM,41.882106182,-87.684675329,21184.0,29.0,37.0,46.0,28.0,15.0,75.0,2019-10-12,04:30:00 PM,16:30:00,16,-0.9422609221188204,-0.3348796121709864,1160889.0,1900297.0
11858806,10/12/2019 04:30:00 PM,1310,CRIMINAL DAMAGE,APARTMENT,0,0,10.0,46.0,14,2019,10/19/2019 04:04:21 PM,41.732809973,-87.55408550700001,21202.0,42.0,175.0,47.0,25.0,19.0,238.0,2019-10-12,04:30:00 PM,16:30:00,16,-0.9422609221188204,-0.3348796121709864,1196944.0,1846190.0
11858869,10/12/2019 04:27:00 PM,470,PUBLIC PEACE VIOLATION,STREET,1,0,21.0,73.0,24,2019,10/19/2019 04:04:21 PM,41.728525116,-87.66220142600002,21554.0,72.0,195.0,13.0,59.0,9.0,245.0,2019-10-12,04:27:00 PM,16:27:00,16,-0.9422609221188204,-0.3348796121709864,1167446.0,1844380.0
11858939,10/12/2019 04:25:00 PM,320,ROBBERY,STREET,0,0,9.0,49.0,03,2019,10/19/2019 04:04:21 PM,41.685418586,-87.61388879799999,21861.0,45.0,253.0,43.0,19.0,10.0,265.0,2019-10-12,04:25:00 PM,16:25:00,16,-0.9422609221188204,-0.3348796121709864,1180765.0,1828779.0
11858679,10/12/2019 04:22:00 PM,2170,NARCOTICS,SIDEWALK,1,0,24.0,29.0,18,2019,10/19/2019 04:04:21 PM,41.866503515,-87.696647364,21569.0,30.0,35.0,23.0,28.0,16.0,146.0,2019-10-12,04:22:00 PM,16:22:00,16,-0.9422609221188204,-0.3348796121709864,1157671.0,1894587.0
11858671,10/12/2019 04:20:00 PM,820,THEFT,RESIDENCE PORCH/HALLWAY,0,0,23.0,66.0,06,2019,10/19/2019 04:04:21 PM,41.781567649,-87.712077156,21867.0,64.0,344.0,6.0,58.0,13.0,276.0,2019-10-12,04:20:00 PM,16:20:00,16,-0.9422609221188204,-0.3348796121709864,1153692.0,1863606.0
11859502,10/12/2019 04:17:00 PM,51,ASSAULT,STREET,0,0,6.0,44.0,04A,2019,10/19/2019 04:04:21 PM,41.743830856,-87.61335800799999,21546.0,40.0,140.0,32.0,61.0,20.0,241.0,2019-10-12,04:17:00 PM,16:17:00,16,-0.9422609221188204,-0.3348796121709864,1180732.0,1850065.0
11858696,10/12/2019 04:15:00 PM,470,PUBLIC PEACE VIOLATION,PARKING LOT/GARAGE(NON.RESID.),1,0,8.0,50.0,24,2019,10/19/2019 04:04:21 PM,41.722191013,-87.59547105200001,21546.0,47.0,472.0,35.0,19.0,10.0,250.0,2019-10-12,04:15:00 PM,16:15:00,16,-0.9422609221188204,-0.3348796121709864,1185681.0,1842221.0
11858731,10/12/2019 04:15:00 PM,1150,DECEPTIVE PRACTICE,APARTMENT,0,0,2.0,24.0,11,2019,10/19/2019 04:04:21 PM,41.902496367,-87.66513602299999,22620.0,25.0,484.0,11.0,49.0,15.0,60.0,2019-10-12,04:15:00 PM,16:15:00,16,-0.9422609221188204,-0.3348796121709864,1166152.0,1907768.0
11858712,10/12/2019 04:15:00 PM,486,BATTERY,APARTMENT,0,1,20.0,42.0,08B,2019,10/19/2019 04:04:21 PM,41.774076044,-87.614277305,22260.0,9.0,332.0,4.0,60.0,18.0,277.0,2019-10-12,04:15:00 PM,16:15:00,16,-0.9422609221188204,-0.3348796121709864,1180389.0,1861084.0
11858672,10/12/2019 04:10:00 PM,810,THEFT,CTA TRAIN,0,0,29.0,25.0,06,2019,10/19/2019 04:04:21 PM,41.871530533000005,-87.744926805,22216.0,26.0,61.0,14.0,32.0,16.0,143.0,2019-10-12,04:10:00 PM,16:10:00,16,-0.9422609221188204,-0.3348796121709864,1144508.0,1896325.0
11858747,10/12/2019 04:05:00 PM,5111,OTHER OFFENSE,CTA TRAIN,0,0,4.0,32.0,26,2019,10/19/2019 04:04:21 PM,41.868165405,-87.62743954,14913.0,38.0,12.0,10.0,35.0,22.0,144.0,2019-10-12,04:05:00 PM,16:05:00,16,-0.9422609221188204,-0.3348796121709864,1176517.0,1895340.0
11858708,10/12/2019 04:05:00 PM,1811,NARCOTICS,CTA TRAIN,1,0,4.0,32.0,18,2019,10/19/2019 04:04:21 PM,41.868165405,-87.62743954,14913.0,38.0,12.0,10.0,35.0,22.0,144.0,2019-10-12,04:05:00 PM,16:05:00,16,-0.9422609221188204,-0.3348796121709864,1176517.0,1895340.0
11858743,10/12/2019 04:04:00 PM,1821,NARCOTICS,STREET,1,0,27.0,23.0,18,2019,10/19/2019 04:04:21 PM,41.902365801,-87.71685473299999,4299.0,24.0,456.0,49.0,5.0,16.0,66.0,2019-10-12,04:04:00 PM,16:04:00,16,-0.9422609221188204,-0.3348796121709864,1152073.0,1907615.0
11858647,10/12/2019 04:03:00 PM,2170,NARCOTICS,STREET,1,0,24.0,29.0,18,2019,10/19/2019 04:04:21 PM,41.861935564,-87.72627036799999,21569.0,30.0,761.0,14.0,57.0,21.0,155.0,2019-10-12,04:03:00 PM,16:03:00,16,-0.9422609221188204,-0.3348796121709864,1149614.0,1892864.0
11858717,10/12/2019 04:01:00 PM,1320,CRIMINAL DAMAGE,STREET,0,0,32.0,22.0,14,2019,10/19/2019 04:04:21 PM,41.91779363,-87.67575304399998,21560.0,23.0,209.0,40.0,4.0,7.0,192.0,2019-10-12,04:01:00 PM,16:01:00,16,-0.9422609221188204,-0.3348796121709864,1163219.0,1913320.0
11859424,10/12/2019 04:00:00 PM,610,BURGLARY,SMALL RETAIL STORE,0,0,6.0,69.0,05,2019,10/19/2019 04:04:21 PM,41.765720398,-87.614832472,22260.0,67.0,480.0,32.0,60.0,18.0,211.0,2019-10-12,04:00:00 PM,16:00:00,16,-0.9422609221188204,-0.3348796121709864,1180263.0,1858038.0
11860432,10/12/2019 04:00:00 PM,810,THEFT,OTHER,0,0,29.0,25.0,06,2019,10/19/2019 04:04:21 PM,41.915187259,-87.775425225,22615.0,26.0,597.0,7.0,2.0,6.0,196.0,2019-10-12,04:00:00 PM,16:00:00,16,-0.9422609221188204,-0.3348796121709864,1136098.0,1912178.0
11858673,10/12/2019 04:00:00 PM,1310,CRIMINAL DAMAGE,RESIDENCE-GARAGE,0,0,20.0,61.0,14,2019,10/19/2019 04:04:21 PM,41.800914449000004,-87.65383273399998,14924.0,59.0,791.0,4.0,37.0,23.0,127.0,2019-10-12,04:00:00 PM,16:00:00,16,-0.9422609221188204,-0.3348796121709864,1169522.0,1870776.0
11859133,10/12/2019 04:00:00 PM,820,THEFT,STREET,0,0,28.0,28.0,06,2019,10/19/2019 04:04:21 PM,41.873858391,-87.689315355,21184.0,29.0,756.0,23.0,28.0,16.0,146.0,2019-10-12,04:00:00 PM,16:00:00,16,-0.9422609221188204,-0.3348796121709864,1159648.0,1897282.0
11860337,10/12/2019 04:00:00 PM,820,THEFT,STREET,0,0,4.0,36.0,06,2019,10/19/2019 04:04:21 PM,41.820982288,-87.601400234,4301.0,2.0,220.0,10.0,36.0,24.0,104.0,2019-10-12,04:00:00 PM,16:00:00,16,-0.9422609221188204,-0.3348796121709864,1183756.0,1878206.0
11858813,10/12/2019 04:00:00 PM,890,THEFT,RESTAURANT,0,0,42.0,8.0,06,2019,10/19/2019 04:04:21 PM,41.895705766999995,-87.626409097,21182.0,37.0,626.0,36.0,6.0,14.0,74.0,2019-10-12,04:00:00 PM,16:00:00,16,-0.9422609221188204,-0.3348796121709864,1176715.0,1905378.0
11858829,10/12/2019 04:00:00 PM,820,THEFT,PARK PROPERTY,0,0,48.0,3.0,06,2019,10/19/2019 04:04:21 PM,41.976083984,-87.64999527399998,22616.0,31.0,635.0,16.0,15.0,2.0,14.0,2019-10-12,04:00:00 PM,16:00:00,16,-0.9422609221188204,-0.3348796121709864,1170060.0,1934616.0
11858989,10/12/2019 04:00:00 PM,560,ASSAULT,SMALL RETAIL STORE,0,0,6.0,69.0,08A,2019,10/19/2019 04:04:21 PM,41.764707098,-87.624890909,21546.0,67.0,494.0,32.0,11.0,18.0,223.0,2019-10-12,04:00:00 PM,16:00:00,16,-0.9422609221188204,-0.3348796121709864,1177522.0,1857646.0
11861331,10/12/2019 04:00:00 PM,1310,CRIMINAL DAMAGE,APARTMENT,0,0,25.0,28.0,14,2019,10/19/2019 04:04:21 PM,41.865193084,-87.659834176,14920.0,29.0,96.0,26.0,43.0,15.0,150.0,2019-10-12,04:00:00 PM,16:00:00,16,-0.9422609221188204,-0.3348796121709864,1167702.0,1894186.0
11858695,10/12/2019 03:58:00 PM,860,THEFT,SMALL RETAIL STORE,1,0,17.0,67.0,06,2019,10/19/2019 04:04:21 PM,41.76010691,-87.66366109100002,22257.0,65.0,433.0,31.0,23.0,17.0,216.0,2019-10-12,03:58:00 PM,15:58:00,15,-0.816969893010442,-0.5766803221148672,1166958.0,1855885.0
11858810,10/12/2019 03:55:00 PM,560,ASSAULT,CTA TRAIN,0,0,46.0,6.0,08A,2019,10/19/2019 04:04:21 PM,41.953885576,-87.65453007,21186.0,57.0,83.0,39.0,53.0,5.0,12.0,2019-10-12,03:55:00 PM,15:55:00,15,-0.816969893010442,-0.5766803221148672,1168891.0,1926517.0
11858767,10/12/2019 03:50:00 PM,1310,CRIMINAL DAMAGE,CTA TRAIN,1,0,41.0,76.0,14,2019,10/19/2019 04:04:21 PM,41.978108446,-87.90412275799999,16197.0,75.0,668.0,29.0,38.0,12.0,40.0,2019-10-12,03:50:00 PM,15:50:00,15,-0.816969893010442,-0.5766803221148672,1100955.0,1934905.0
11858905,10/12/2019 03:50:00 PM,560,ASSAULT,STREET,0,0,21.0,49.0,08A,2019,10/19/2019 04:04:21 PM,41.720983183,-87.62864611100002,21861.0,45.0,568.0,13.0,19.0,10.0,250.0,2019-10-12,03:50:00 PM,15:50:00,15,-0.816969893010442,-0.5766803221148672,1176628.0,1841705.0
11858839,10/12/2019 03:50:00 PM,560,ASSAULT,PARKING LOT/GARAGE(NON.RESID.),1,0,21.0,71.0,08A,2019,10/19/2019 04:04:21 PM,41.7397828,-87.639645375,21554.0,70.0,529.0,13.0,59.0,20.0,236.0,2019-10-12,03:50:00 PM,15:50:00,15,-0.816969893010442,-0.5766803221148672,1173570.0,1848531.0
11858710,10/12/2019 03:48:00 PM,1150,DECEPTIVE PRACTICE,RESTAURANT,0,0,5.0,43.0,11,2019,10/19/2019 04:04:21 PM,41.766102387,-87.573539169,22538.0,39.0,453.0,33.0,24.0,18.0,262.0,2019-10-12,03:48:00 PM,15:48:00,15,-0.816969893010442,-0.5766803221148672,1191527.0,1858274.0
11859002,10/12/2019 03:45:00 PM,810,THEFT,SIDEWALK,0,0,42.0,8.0,06,2019,10/19/2019 04:04:21 PM,41.892753031,-87.62419389600002,21182.0,37.0,159.0,36.0,6.0,14.0,74.0,2019-10-12,03:45:00 PM,15:45:00,15,-0.816969893010442,-0.5766803221148672,1177327.0,1904307.0
11858986,10/12/2019 03:45:00 PM,560,ASSAULT,RESIDENCE,0,1,9.0,49.0,08A,2019,10/19/2019 04:04:21 PM,41.711533136999996,-87.609008593,21861.0,45.0,570.0,43.0,19.0,10.0,250.0,2019-10-12,03:45:00 PM,15:45:00,15,-0.816969893010442,-0.5766803221148672,1182018.0,1838306.0
11859482,10/12/2019 03:45:00 PM,870,THEFT,DRUG STORE,0,0,26.0,23.0,06,2019,10/19/2019 04:04:21 PM,41.91058325,-87.726353375,22615.0,24.0,285.0,49.0,2.0,6.0,194.0,2019-10-12,03:45:00 PM,15:45:00,15,-0.816969893010442,-0.5766803221148672,1149466.0,1910591.0
11858700,10/12/2019 03:35:00 PM,143,WEAPONS VIOLATION,STREET,1,0,7.0,51.0,15,2019,10/19/2019 04:04:21 PM,41.702201108000004,-87.56322187,21202.0,48.0,174.0,37.0,25.0,19.0,255.0,2019-10-12,03:35:00 PM,15:35:00,15,-0.816969893010442,-0.5766803221148672,1194550.0,1835014.0
11858864,10/12/2019 03:33:00 PM,470,PUBLIC PEACE VIOLATION,STREET,1,0,49.0,1.0,24,2019,10/19/2019 04:04:21 PM,42.002799363,-87.660794724,21853.0,10.0,47.0,5.0,9.0,11.0,41.0,2019-10-12,03:33:00 PM,15:33:00,15,-0.816969893010442,-0.5766803221148672,1167047.0,1944328.0
11858709,10/12/2019 03:30:00 PM,810,THEFT,STREET,0,0,5.0,43.0,06,2019,10/19/2019 04:04:21 PM,41.762094556,-87.571291947,22538.0,39.0,418.0,33.0,24.0,18.0,89.0,2019-10-12,03:30:00 PM,15:30:00,15,-0.816969893010442,-0.5766803221148672,1192153.0,1856819.0
11861857,10/12/2019 03:30:00 PM,890,THEFT,RESTAURANT,0,0,42.0,32.0,06,2019,10/19/2019 04:04:21 PM,41.879235852,-87.624347038,14912.0,38.0,367.0,36.0,29.0,22.0,126.0,2019-10-12,03:30:00 PM,15:30:00,15,-0.816969893010442,-0.5766803221148672,1177326.0,1899381.0
11858948,10/12/2019 03:30:00 PM,810,THEFT,STREET,0,0,42.0,8.0,06,2019,10/19/2019 04:04:21 PM,41.894167504,-87.62172475700001,21182.0,37.0,158.0,36.0,6.0,14.0,74.0,2019-10-12,03:30:00 PM,15:30:00,15,-0.816969893010442,-0.5766803221148672,1177995.0,1904828.0
11858963,10/12/2019 03:30:00 PM,1330,CRIMINAL TRESPASS,OTHER,0,0,42.0,32.0,26,2019,10/19/2019 04:04:21 PM,41.883673944,-87.62623327200001,14310.0,38.0,580.0,36.0,41.0,22.0,88.0,2019-10-12,03:30:00 PM,15:30:00,15,-0.816969893010442,-0.5766803221148672,1176799.0,1900994.0
11858627,10/12/2019 03:30:00 PM,2093,NARCOTICS,POLICE FACILITY/VEH PARKING LOT,1,0,9.0,50.0,18,2019,10/19/2019 04:04:21 PM,41.692833841,-87.60431945,21861.0,47.0,601.0,43.0,19.0,10.0,265.0,2019-10-12,03:30:00 PM,15:30:00,15,-0.816969893010442,-0.5766803221148672,1183356.0,1831503.0
